domain,topic_slug,topic_title,learning_unit_id,learning_unit_title,objective,track,depth,prerequisites,resource_role,provider,resource_title,resource_type,url,exactness,boundary_type,start_timestamp,end_timestamp,video_duration,section_start,section_end,estimated_minutes,estimate_confidence,verification_status,concepts_covered,practice_type,practice_quantity,practice_destination,practice_url,practice_minutes,project,revision_summary
Computer Vision,cv-augmentation,Data augmentation,cv-augmentation-lesson,Data augmentation,Label-preserving transforms expand data; over-augmentation destroys signal,CORE,MECHANICS,cv-normalization-cv,PRIMARY,PyTorch,torchvision transforms,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/image-augmentation.md,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,label-preserving,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-traditional-filters,Traditional CV filters,cv-traditional-filters-lesson,Traditional CV filters,Edge/blur detectors before deep learning; convolution lineage starts here,CORE,AWARENESS,cv-what-is-an-image,PRIMARY,OpenCV,Convolution as edge detection origin,documentation,https://docs.opencv.org/4.x/d4/dbd/tutorial_filter_2d.html,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,edge-blur-kernels,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-convolution-in-cv,Convolution for images,cv-convolution-in-cv-lesson,Convolution for images,Reuse DL conv mechanics on real image grids; stride/padding effects visually,CORE,MECHANICS,cv-traditional-filters;dl-feature-maps,PRIMARY,Stanford CS231n,Convolutional layers,documentation,https://cs231n.github.io/convolutional-networks/,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,conv-on-images;stride-padding-vis,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-classification-workflow,Image classification workflow,cv-classification-workflow-lesson,Image classification workflow,Data → augment → CNN → softmax → metrics; assemble the standard loop,CORE,APPLICATION,cv-convolution-in-cv;dl-cnn,PRIMARY,Stanford CS231n,Linear classification pipeline,documentation,https://cs231n.github.io/linear-classify/,EXACT,FULL_SINGLE_PAGE,,,30,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,30,MEDIUM,VERIFIED_COVERAGE,pipeline-assembly;softmax-output;loss-optimizer-loop,SOLVE,1,NOTEBOOK,,6,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-classic-architectures,LeNet → AlexNet → VGG,cv-classic-architectures-lesson,LeNet → AlexNet → VGG,Depth/history arc: what each added and why it mattered,CORE,AWARENESS,cv-classification-workflow,PRIMARY,Stanford CS231n,Layer patterns & architectures,documentation,https://cs231n.github.io/convolutional-networks/,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,lenet-alexnet-vgg-arc;what-each-added,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-resnet,ResNet & residual learning,cv-resnet-lesson,ResNet & residual learning,Identity shortcuts defeat degradation; skip connections as gradient highways,CORE,MECHANICS,cv-classic-architectures;dl-vanishing-gradients,PRIMARY,Stanford CS231n,Residual connections discussion,documentation,https://cs231n.github.io/convolutional-networks/,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,identity-shortcut;degradation-fix,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-efficientnet-awareness,EfficientNet awareness,cv-efficientnet-awareness-lesson,EfficientNet awareness,Compound scaling of depth/width/resolution; know when to reach for it,CORE,AWARENESS,cv-resnet,PRIMARY,D2L.ai,ResNet then modern scaling awareness,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_convolutional-modern/resnet.md,EXACT,FULL_SINGLE_PAGE,,,15,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,15,MEDIUM,VERIFIED_COVERAGE,,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-transfer-learning-cv,Transfer learning for vision,cv-transfer-learning-cv-lesson,Transfer learning for vision,Freeze/fine-tune pretrained backbones; small-data wins explained,CORE,APPLICATION,cv-resnet,PRIMARY,D2L.ai,Fine-tuning pretrained models,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/fine-tuning.md,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,freeze-finetune;small-data-win,SOLVE,1,NOTEBOOK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-object-detection-overview,Object detection overview,cv-object-detection-overview-lesson,Object detection overview,Classification + localization jointly; output space of boxes+classes,CORE,AWARENESS,cv-classification-workflow,PRIMARY,D2L.ai,Object Detection intro,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/bounding-box.md,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,classify-plus-localize,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-bounding-boxes-iou,Bounding boxes & IoU,cv-bounding-boxes-iou-lesson,Bounding boxes & IoU,Box formats; IoU computation by hand; matching threshold meaning,CORE,MECHANICS,cv-object-detection-overview,PRIMARY,D2L.ai,Bounding Boxes & IoU,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/bounding-box.md,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,box-formats;iou-compute,PREDICT_OUTPUT,2,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-nms,Non-maximum suppression,cv-nms-lesson,Non-maximum suppression,Suppress duplicate detections; score-order greedy algorithm trace,CORE,MECHANICS,cv-bounding-boxes-iou,PRIMARY,D2L.ai,Anchor boxes & NMS,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/ssd.md,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,greedy-suppression;duplicate-removal,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-two-stage-vs-one-stage,Two-stage vs one-stage detection,cv-two-stage-vs-one-stage-lesson,Two-stage vs one-stage detection,Region proposals (R-CNN family) vs direct prediction (YOLO/SSD) tradeoffs,CORE,AWARENESS,cv-nms,PRIMARY,D2L.ai,Single Shot Multibox Detection,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/rcnn.md,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,region-proposals;direct-single-shot;speed-accuracy-tradeoff,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-yolo-concept,YOLO family concept,cv-yolo-concept-lesson,YOLO family concept,Single-shot grid predictions; speed/accuracy positioning across versions,CORE,AWARENESS,cv-two-stage-vs-one-stage,PRIMARY,D2L.ai,YOLO concept within SSD chapter,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/ssd.md,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,grid-predictions;ssd-single-shot,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-semantic-segmentation,Semantic segmentation,cv-semantic-segmentation-lesson,Semantic segmentation,Per-pixel classes; encoder–decoder shape recovery idea,CORE,MECHANICS,cv-classification-workflow,PRIMARY,D2L.ai,Semantic Segmentation & transposed conv,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/transposed-conv.md,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,per-pixel-class;encoder-decoder-recover,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-u-net,U-Net,cv-u-net-lesson,U-Net,Skip connections fuse coarse and fine features; biomedical origin story,CORE,MECHANICS,cv-semantic-segmentation,PRIMARY,D2L.ai,Fully Convolutional Networks,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/fcn.md,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,fcn-dense-prediction,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-instance-segmentation,Instance segmentation & Mask R-CNN,cv-instance-segmentation-lesson,Instance segmentation & Mask R-CNN,Separate overlapping instances; mask branch atop detection pipeline,CORE,AWARENESS,cv-u-net;cv-two-stage-vs-one-stage,PRIMARY,D2L.ai,Instance-level task awareness via Kaggle pipeline,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/rcnn.md,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,instance-vs-semantic;mask-rcnn-branch,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-evaluation-metrics-cv,CV evaluation metrics,cv-evaluation-metrics-cv-lesson,CV evaluation metrics,mAP construction; per-class recall pitfalls; segmentation IoU/Dice,CORE,MECHANICS,cv-bounding-boxes-iou,PRIMARY,D2L.ai,Detection metric foundations,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/ssd.md,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,map-construction,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-vision-transformers-awareness,Vision Transformers awareness,cv-vision-transformers-awareness-lesson,Vision Transformers awareness,Patch embeddings route images through transformer stacks; data appetite contrast,CORE,AWARENESS,dl-transformers-foundations,PRIMARY,Dive into Deep Learning,Vision Transformer,documentation,https://www.d2l.ai/chapter_vision-transformer,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,patch-embedding,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-end-to-end-project,End-to-end CV project,cv-end-to-end-project-lesson,End-to-end CV project,Ship one classifier or detector: data prep → train → evaluate → reflect,CORE,PROJECT,cv-transfer-learning-cv;cv-evaluation-metrics-cv,PRIMARY,D2L.ai,End-to-end Kaggle CV project walkthrough,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_computer-vision/kaggle-cifar10.md,EXACT,FULL_SINGLE_PAGE,,,60,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,60,MEDIUM,VERIFIED_COVERAGE,full-project-loop;honest-eval,PROJECT,1,PROJECT_REPO,,9,,1d→3d→7d→14d→30d adaptive
Computer Vision,cv-sift-orb-awareness,SIFT & ORB awareness,cv-sift-orb-awareness-lesson,SIFT & ORB awareness,Keypoint descriptors before deep features; where they still win,CORE,MECHANICS,cv-traditional-filters,PRIMARY,OpenCV,Introduction to SIFT,documentation,https://docs.opencv.org/4.x/da/df5/tutorial_py_sift_intro.html,EXACT,ARTICLE_SECTION,,,20,above; content inspection pending,above; content inspection pending,20,MEDIUM,VERIFIED_COVERAGE,sift-keypoints,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-what-is-nlp,What is NLP?,nlp-what-is-nlp-lesson,What is NLP?,Language tasks landscape; ambiguity as core difficulty,CORE,AWARENESS,,PRIMARY,Hugging Face,Introduction to LLM/NLP course,documentation,https://raw.githubusercontent.com/huggingface/course/main/chapters/en/chapter1/1.mdx,EXACT,FULL_SINGLE_PAGE,,,15,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,15,MEDIUM,VERIFIED_COVERAGE,language-task-map;task-landscape,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-text-preprocessing,Text preprocessing,nlp-text-preprocessing-lesson,Text preprocessing,Clean/case/normalize pipelines; why aggressive cleaning can hurt deep models,CORE,MECHANICS,nlp-what-is-nlp,PRIMARY,Hugging Face,Text preprocessing (tokenizers intro),documentation,https://www.nltk.org/book/ch03.html,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,cleaning-steps,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-tokenization-nlp,Tokenization,nlp-tokenization-nlp-lesson,Tokenization,Words vs subwords vs characters; vocabulary size/out-of-vocab tradeoffs,CORE,MECHANICS,nlp-text-preprocessing,PRIMARY,Hugging Face,Tokenizer algorithms deep dive,documentation,https://raw.githubusercontent.com/huggingface/course/main/chapters/en/chapter2/4.mdx,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,word-subword-char;bpe-algorithm;oov-vocab-tradeoff,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-vocabulary-bow,Vocabulary & bag of words,nlp-vocabulary-bow-lesson,Vocabulary & bag of words,Count vectors lose order but baseline hard; sparsity implications,CORE,MECHANICS,nlp-tokenization-nlp,PRIMARY,scikit-learn,Working with text data (bag of words),documentation,https://scikit-learn.org/stable/modules/feature_extraction.html,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,count-vectors;order-lost;sparsity-issue,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-tf-idf,TF-IDF,nlp-tf-idf-lesson,TF-IDF,Weight rarity; build a search-style similarity baseline,CORE,MECHANICS,nlp-vocabulary-bow,PRIMARY,scikit-learn,TF-IDF weighting,documentation,https://scikit-learn.org/stable/modules/feature_extraction.html,EXACT,ARTICLE_SECTION,,,20,through Evaluation on test set begins,through Evaluation on test set begins,20,MEDIUM,VERIFIED_COVERAGE,term-frequency-part;inverse-doc-frequency;similarity-baseline,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-word-embeddings,Word embeddings,nlp-word-embeddings-lesson,Word embeddings,Dense vectors encode similarity; geometry of meaning introduction,CORE,INTUITION,nlp-tf-idf;math-vectors,PRIMARY,Hugging Face,Word embeddings era,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_natural-language-processing-pretraining/word2vec.md,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,dense-semantics;geometry-of-meaning,EXPLAIN,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-word2vec,Word2Vec,nlp-word2vec-lesson,Word2Vec,Skip-gram/CBOW training intuition; analogies from vector arithmetic,CORE,MECHANICS,nlp-word-embeddings,PRIMARY,Hugging Face,Word2Vec/GloVe background,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_natural-language-processing-pretraining/word2vec-pretraining.md,EXACT,ARTICLE_SECTION,,,25,through Encoder-decoder prelude,through Encoder-decoder prelude,25,MEDIUM,VERIFIED_COVERAGE,skipgram-cbow;negative-sampling,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-sequence-modeling,Sequence modeling,nlp-sequence-modeling-lesson,Sequence modeling,Order matters: language modeling objective framing,CORE,INTUITION,nlp-word-embeddings,PRIMARY,Hugging Face,Sequence modeling motivation,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_recurrent-neural-networks/sequence.md,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,lm-objective;order-matters,EXPLAIN,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-rnn-lstm,RNN/LSTM for text,nlp-rnn-lstm-lesson,RNN/LSTM for text,Recurrence over tokens; LSTM gating counters vanishing memory,CORE,MECHANICS,nlp-sequence-modeling;dl-lstm-gru,PRIMARY,Hugging Face,Recurrent architectures for text,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_recurrent-neural-networks/rnn.md,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,text-recurrence;lstm-counters-vanish,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-attention-nlp,Attention for sequences,nlp-attention-nlp-lesson,Attention for sequences,Soft alignment fixes fixed-vector bottleneck; attention weights readable,CORE,MECHANICS,nlp-rnn-lstm;dl-attention-intuition,PRIMARY,Hugging Face,Attention mechanisms,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_attention-mechanisms-and-transformers/bahdanau-attention.md,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,alignment-weights;replaces-bottleneck,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-transformers-nlp,Transformers in NLP,nlp-transformers-nlp-lesson,Transformers in NLP,Stacked self-attention processes tokens in parallel; positional encodings restore order,CORE,MECHANICS,nlp-attention-nlp;dl-transformers-foundations,PRIMARY,Vizuara,Transformers Explained: Overview,youtube,https://www.youtube.com/watch?v=FVcUKMu_M5Q,EXACT,VIDEO_TIMESTAMP,00:00,19:48,20,00:00,19:48,20,HIGH,VERIFIED_COVERAGE,parallel-self-attn;positional-info,TRACE,1,SELF_CHECK,,6,,1d→3d→7d→14d→30d adaptive
NLP,nlp-bert,BERT & encoders,nlp-bert-lesson,BERT & encoders,Masked LM pretraining; bidirectional context for understanding tasks,CORE,MECHANICS,nlp-transformers-nlp,PRIMARY,Hugging Face,BERT family encoders,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_natural-language-processing-pretraining/bert.md,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,masked-lm-pretraining;bidirectional-context;mlm-pretraining-task,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-encoder-vs-decoder,Encoder vs decoder,nlp-encoder-vs-decoder-lesson,Encoder vs decoder,Understanding vs generation architectures; when each fits,CORE,MECHANICS,nlp-bert,PRIMARY,Hugging Face,Encoders vs decoders,documentation,https://raw.githubusercontent.com/d2l-ai/d2l-en/master/chapter_recurrent-modern/encoder-decoder.md,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,understanding-vs-generation;seq2seq-bridge,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-generative-models,Generative NLP models,nlp-generative-models-lesson,Generative NLP models,Autoregressive decoding; GPT-family lineage overview,CORE,AWARENESS,nlp-encoder-vs-decoder,PRIMARY,Hugging Face,Decoder/generative models,documentation,https://raw.githubusercontent.com/huggingface/course/main/chapters/en/chapter7/6.mdx,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,autoregressive-decode;gpt-lineage,RECALL,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-fine-tuning-nlp,Fine-tuning for NLP,nlp-fine-tuning-nlp-lesson,Fine-tuning for NLP,Adapt pretrained checkpoints to tasks; head swap + light tuning recipe,CORE,APPLICATION,nlp-generative-models,PRIMARY,Hugging Face,Fine-tuning a pretrained model,documentation,https://raw.githubusercontent.com/huggingface/course/main/chapters/en/chapter3/3.mdx,EXACT,FULL_SINGLE_PAGE,,,25,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,25,MEDIUM,VERIFIED_COVERAGE,head-swap;light-tuning-recipe,SOLVE,1,NOTEBOOK,,5,,1d→3d→7d→14d→30d adaptive
NLP,nlp-evaluation-nlp,NLP evaluation,nlp-evaluation-nlp-lesson,NLP evaluation,"Perplexity, BLEU/ROUGE limits, human eval necessity",CORE,MECHANICS,nlp-fine-tuning-nlp,PRIMARY,Hugging Face,Evaluation metrics for NLP,documentation,https://raw.githubusercontent.com/huggingface/course/main/chapters/en/chapter7/6.mdx,EXACT,FULL_SINGLE_PAGE,,,20,FULL_SINGLE_PAGE,FULL_SINGLE_PAGE,20,MEDIUM,VERIFIED_COVERAGE,perplexity-lm;bleu-rouge-limits;human-eval-need,TRACE,1,SELF_CHECK,,5,,1d→3d→7d→14d→30d adaptive
